osm_id,code,fclass,name,lon,lat
367803578,2014,arts_centre,Soka Gakki International Hawaii Cultural Center,-157.84472,21.33583
367803580,2014,arts_centre,Japanese Cultural Center of Hawaii,-157.82373,21.29387
367803590,2014,arts_centre,Princess Ruth Ke'elikolani Performing Arts Center,-157.85667,21.34111
367803627,2110,hospital,Kuakini Medical Center,-157.85611,21.32139
367803829,2012,community_centre,Susana Wesley Community Center,-157.87966,21.33215
523557702,2110,hospital,Kaiser Permanente Moanalua Medical Center,-157.89978,21.36335
708318947,2303,cafe,Starbucks,-157.83017,21.27954
708318969,2303,cafe,Starbucks,-157.83248,21.27873
765387961,2501,supermarket,Safeway 0205,-157.72928,21.37731
765548587,2082,school,kaelepulu Elementary,-157.74214,21.38119
769074988,2082,school,Sacred Hearts Academy,-157.80671,21.28593
769074989,2082,school,St Patrick's School,-157.80579,21.28475
769074990,2082,school,St. Louis School,-157.80792,21.28874
772375521,2501,supermarket,Times,-157.80796,21.28703
857735220,2501,supermarket,Foodland,-157.74414,21.39282
885686150,2501,supermarket,Foodland,-157.92258,21.64722
1173278224,2303,cafe,Honolulu Coffee,-157.82712,21.27725
1404091551,2082,school,Aiolani Elementary School,-157.8047,21.28658
1409278619,2303,cafe,Starbucks,-157.85622,21.2956
1409278620,2303,cafe,Starbucks,-157.8532,21.29384
1427597204,2501,supermarket,Safeway,-157.74808,21.42326
1427599933,2501,supermarket,Safeway,-157.84208,21.30166
1427600742,2501,supermarket,Safeway,-157.91394,21.34435
1473869956,2303,cafe,Starbucks,-158.08675,21.32898
1475451311,2303,cafe,Starbucks,-157.84223,21.29442
1475508929,2501,supermarket,Palama Korean Supermarket,-157.83732,21.29313
1554852464,2501,supermarket,Safeway,-157.8148,21.28382
1563214733,2082,school,University of Hawaii-West Oahu,-158.05734,21.35761
1613796342,2082,school,Pearl Harbor Christian Academy,-157.99921,21.41365
1613798782,2501,supermarket,Foodland,-157.99839,21.41217
1649874085,2082,school,Maryknoll High School,-157.83395,21.30139
1654165524,2501,supermarket,Whole Foods Market,-157.78638,21.27752
1736869140,2303,cafe,Coffee Talk,-157.7988,21.28244
